,subscription,subscription_amount,visit_id,user_id
734,1.0,112.0,5555696584,55887688
735,1.0,103.0,5555696585,55887689
736,1.0,150.0,5555696588,55887692
737,1.0,122.0,5555696589,55887693
738,1.0,96.0,5555696592,55887696
739,1.0,121.0,5555696596,55887700
740,1.0,99.0,5555696598,55887702
741,1.0,150.0,5555696599,55887703
742,1.0,110.0,5555696600,55887704
743,1.0,106.0,5555696601,55887705
744,1.0,99.0,5555696602,55887706
745,1.0,131.0,5555696603,55887707
746,1.0,150.0,5555696604,55887708
747,1.0,150.0,5555696605,55887709
748,1.0,121.0,5555696606,55887710
749,1.0,141.0,5555696611,55887715
750,1.0,150.0,5555696614,55887718
751,1.0,131.0,5555696615,55887719
752,1.0,137.0,5555696616,55887720
753,1.0,131.0,5555696617,55887721
754,1.0,139.0,5555696621,55887725
755,1.0,142.0,5555696622,55887726
756,1.0,145.0,5555696623,55887727
757,1.0,122.0,5555696624,55887728
758,1.0,122.0,5555696625,55887729
759,1.0,122.0,5555696627,55887731
760,1.0,122.0,5555696629,55887733
761,1.0,150.0,5555696631,55887735
762,1.0,101.0,5555696632,55887736
763,1.0,150.0,5555696634,55887738
764,1.0,112.0,5555696636,55887740
765,1.0,103.0,5555696637,55887741
766,1.0,141.0,5555696640,55887744
767,1.0,122.0,5555696642,55887746
768,1.0,131.0,5555696645,55887749
769,1.0,81.0,5555696650,55887754
770,1.0,131.0,5555696652,55887756
771,1.0,131.0,5555696653,55887757
772,1.0,112.0,5555696656,55887760
773,1.0,112.0,5555696657,55887761
774,1.0,141.0,5555696659,55887763
775,1.0,122.0,5555696660,55887764
776,1.0,131.0,5555696661,55887765
777,1.0,103.0,5555696662,55887766
778,1.0,112.0,5555696663,55887767
779,1.0,150.0,5555696668,55887772
780,1.0,138.0,5555696671,55887775
781,1.0,131.0,5555696674,55887778
782,1.0,123.0,5555696675,55887779
783,1.0,106.0,5555696677,55887781
784,1.0,141.0,5555696679,55887783
785,1.0,141.0,5555696680,55887784
786,1.0,97.0,5555696682,55887786
787,1.0,141.0,5555696683,55887787
788,1.0,131.0,5555696688,55887792
789,1.0,150.0,5555696689,55887793
790,1.0,122.0,5555696694,55887798
791,1.0,128.0,5555696695,55887799
792,1.0,112.0,5555696696,55887800
793,1.0,135.0,5555696703,55887807
794,1.0,141.0,5555696709,55887813
795,1.0,98.0,5555696710,55887814
796,1.0,112.0,5555696711,55887815
797,1.0,103.0,5555696712,55887816
798,1.0,102.0,5555696713,55887817
799,1.0,112.0,5555696714,55887818
800,1.0,130.0,5555696716,55887820
801,1.0,122.0,5555696717,55887821
802,1.0,150.0,5555696721,55887825
803,1.0,150.0,5555696725,55887829
804,1.0,112.0,5555696726,55887830
805,1.0,115.0,5555696728,55887832
806,1.0,98.0,5555696730,55887834
807,1.0,138.0,5555696731,55887835
808,1.0,103.0,5555696732,55887836
809,1.0,122.0,5555696738,55887842
810,1.0,115.0,5555696740,55887844
811,1.0,112.0,5555696745,55887849
812,1.0,103.0,5555696746,55887850
813,1.0,112.0,5555696748,55887852
814,1.0,131.0,5555696750,55887854
815,1.0,142.0,5555696751,55887855
816,1.0,122.0,5555696753,55887857
817,1.0,114.0,5555696755,55887859
818,1.0,112.0,5555696756,55887860
819,1.0,123.0,5555696765,55887869
820,1.0,141.0,5555696766,55887870
821,1.0,126.0,5555696767,55887871
822,1.0,128.0,5555696768,55887872
823,1.0,109.0,5555696770,55887874
824,1.0,150.0,5555696772,55887876
825,1.0,150.0,5555696776,55887880
826,1.0,150.0,5555696782,55887886
827,1.0,112.0,5555696784,55887888
828,1.0,150.0,5555696785,55887889
829,1.0,141.0,5555696790,55887894
830,1.0,128.0,5555696791,55887895
831,1.0,122.0,5555696798,55887902
832,1.0,130.0,5555696802,55887906
833,1.0,122.0,5555696803,55887907
834,1.0,141.0,5555696809,55887913
835,1.0,99.0,5555696810,55887914
836,1.0,122.0,5555696811,55887915
837,1.0,150.0,5555696813,55887917
838,1.0,116.0,5555696814,55887918
839,1.0,141.0,5555696815,55887919
840,1.0,97.0,5555696821,55887925
841,1.0,122.0,5555696825,55887929
842,1.0,122.0,5555696826,55887930
843,1.0,150.0,5555696833,55887937
844,1.0,122.0,5555696835,55887939
845,1.0,122.0,5555696837,55887941
846,1.0,103.0,5555696840,55887944
847,1.0,150.0,5555696842,55887946
848,1.0,122.0,5555696846,55887950
849,1.0,98.0,5555696848,55887952
850,1.0,109.0,5555696851,55887955
851,1.0,113.0,5555696852,55887956
852,1.0,144.0,5555696853,55887957
853,1.0,150.0,5555696856,55887960
854,1.0,141.0,5555696859,55887963
855,1.0,114.0,5555696863,55887967
856,1.0,129.0,5555696864,55887968
857,1.0,150.0,5555696865,55887969
858,1.0,150.0,5555696867,55887971
859,1.0,33.0,5555696870,55887974
860,1.0,131.0,5555696872,55887976
861,1.0,114.0,5555696874,55887978
862,1.0,104.0,5555696876,55887980
863,1.0,131.0,5555696877,55887981
864,1.0,112.0,5555696880,55887984
865,1.0,122.0,5555696882,55887986
866,1.0,108.0,5555696883,55887987
867,1.0,150.0,5555696885,55887989
868,1.0,97.0,5555696889,55887993
869,1.0,103.0,5555696891,55887995
870,1.0,150.0,5555696892,55887996
871,1.0,122.0,5555696896,55888000
872,1.0,100.0,5555696898,55888002
873,1.0,150.0,5555696900,55888004
874,1.0,103.0,5555696903,55888007
875,1.0,103.0,5555696904,55888008
876,1.0,150.0,5555696909,55888013
877,1.0,103.0,5555696912,55888016
878,1.0,122.0,5555696916,55888020
879,1.0,143.0,5555696919,55888023
880,1.0,141.0,5555696920,55888024
881,1.0,150.0,5555696921,55888025
882,1.0,103.0,5555696922,55888026
883,1.0,103.0,5555696927,55888031
884,1.0,96.0,5555696928,55888032
885,1.0,141.0,5555696931,55888035
886,1.0,150.0,5555696933,55888037
887,1.0,131.0,5555696942,55888046
888,1.0,112.0,5555696943,55888047
889,1.0,131.0,5555696948,55888052
890,1.0,122.0,5555696949,55888053
891,1.0,150.0,5555696951,55888055
892,1.0,131.0,5555696954,55888058
893,1.0,103.0,5555696956,55888060
894,1.0,141.0,5555696958,55888062
895,1.0,95.0,5555696959,55888063
896,1.0,128.0,5555696960,55888064
897,1.0,141.0,5555696962,55888066
898,1.0,103.0,5555696963,55888067
899,1.0,150.0,5555696964,55888068
900,1.0,112.0,5555696965,55888069
901,1.0,131.0,5555696970,55888074
902,1.0,112.0,5555696974,55888078
903,1.0,142.0,5555696977,55888081
904,1.0,150.0,5555696981,55888085
905,1.0,147.0,5555696983,55888087
906,1.0,131.0,5555696984,55888088
907,1.0,132.0,5555696985,55888089
908,1.0,127.0,5555696986,55888090
909,1.0,122.0,5555696990,55888094
910,1.0,96.0,5555696991,55888095
911,1.0,102.0,5555696994,55888098
912,1.0,98.0,5555696995,55888099
913,1.0,114.0,5555696997,55888101
914,1.0,141.0,5555697002,55888106
915,1.0,87.0,5555697006,55888110
916,1.0,122.0,5555697013,55888117
917,1.0,141.0,5555697017,55888121
918,1.0,131.0,5555697018,55888122
919,1.0,122.0,5555697019,55888123
920,1.0,103.0,5555697023,55888127
921,1.0,97.0,5555697024,55888128
922,1.0,150.0,5555697025,55888129
923,1.0,141.0,5555697028,55888132
924,1.0,141.0,5555697029,55888133
925,1.0,143.0,5555697045,55888149
926,1.0,103.0,5555697047,55888151
927,1.0,150.0,5555697049,55888153
928,1.0,122.0,5555697052,55888156
929,1.0,112.0,5555697053,55888157
930,1.0,112.0,5555697054,55888158
931,1.0,141.0,5555697058,55888162
932,1.0,131.0,5555697060,55888164
933,1.0,122.0,5555697061,55888165
934,1.0,141.0,5555697063,55888167
935,1.0,150.0,5555697065,55888169
936,1.0,150.0,5555697066,55888170
937,1.0,150.0,5555697067,55888171
938,1.0,103.0,5555697069,55888173
939,1.0,145.0,5555697074,55888178
940,1.0,112.0,5555697078,55888182
941,1.0,109.0,5555697080,55888184
942,1.0,150.0,5555697081,55888185
943,1.0,112.0,5555697085,55888189
944,1.0,112.0,5555697086,55888190
945,1.0,114.0,5555697087,55888191
946,1.0,141.0,5555697088,55888192
947,1.0,103.0,5555697094,55888198
948,1.0,141.0,5555697096,55888200
949,1.0,131.0,5555697099,55888203
950,1.0,131.0,5555697100,55888204
951,1.0,131.0,5555697103,55888207
952,1.0,150.0,5555697104,55888208
953,1.0,136.0,5555697106,55888210
954,1.0,122.0,5555697109,55888213
955,1.0,139.0,5555697113,55888217
956,1.0,141.0,5555697119,55888223
957,1.0,129.0,5555697120,55888224
958,1.0,136.0,5555697122,55888226
959,1.0,129.0,5555697124,55888228
960,1.0,122.0,5555697125,55888229
961,1.0,122.0,5555697126,55888230
962,1.0,150.0,5555697129,55888233
963,1.0,128.0,5555697130,55888234
964,1.0,150.0,5555697132,55888236
965,1.0,150.0,5555697133,55888237
966,1.0,150.0,5555697137,55888241
967,1.0,63.0,5555697138,55888242
968,1.0,131.0,5555697139,55888243
969,1.0,96.0,5555697141,55888245
970,1.0,141.0,5555697142,55888246
971,1.0,103.0,5555697144,55888248
972,1.0,122.0,5555697146,55888250
973,1.0,141.0,5555697147,55888251
974,1.0,112.0,5555697150,55888254
975,1.0,122.0,5555697153,55888257
976,1.0,150.0,5555697156,55888260
977,1.0,150.0,5555697159,55888263
978,1.0,150.0,5555697161,55888265
979,1.0,131.0,5555697163,55888267
980,1.0,150.0,5555697166,55888270
981,1.0,122.0,5555697167,55888271
982,1.0,121.0,5555697176,55888280
983,1.0,150.0,5555697178,55888282
984,1.0,121.0,5555697184,55888288
985,1.0,131.0,5555697185,55888289
986,1.0,132.0,5555697186,55888290
987,1.0,99.0,5555697187,55888291
988,1.0,131.0,5555697188,55888292
989,1.0,103.0,5555697194,55888298
990,1.0,101.0,5555697195,55888299
991,1.0,141.0,5555697198,55888302
992,1.0,131.0,5555697199,55888303
993,1.0,128.0,5555697202,55888306
994,1.0,112.0,5555697203,55888307
995,1.0,150.0,5555697204,55888308
996,1.0,112.0,5555697207,55888311
997,1.0,141.0,5555697208,55888312
998,1.0,122.0,5555697209,55888313
999,1.0,101.0,5555697210,55888314
1000,1.0,150.0,5555697213,55888317
1001,1.0,112.0,5555697215,55888319
1002,1.0,112.0,5555697216,55888320
1003,1.0,112.0,5555697219,55888323
1004,1.0,122.0,5555697221,55888325
1005,1.0,114.0,5555697222,55888326
1006,1.0,103.0,5555697225,55888329
1007,1.0,103.0,5555697227,55888331
1008,1.0,118.0,5555697233,55888337
1009,1.0,104.0,5555697234,55888338
1010,1.0,150.0,5555697235,55888339
1011,1.0,150.0,5555697236,55888340
1012,1.0,150.0,5555697237,55888341
1013,1.0,150.0,5555697241,55888345
1014,1.0,150.0,5555697242,55888346
1015,1.0,111.0,5555697243,55888347
1016,1.0,129.0,5555697245,55888349
1017,1.0,122.0,5555697248,55888352
1018,1.0,103.0,5555697255,55888359
1019,1.0,131.0,5555697257,55888361
1020,1.0,122.0,5555697259,55888363
1021,1.0,99.0,5555697261,55888365
1022,1.0,146.0,5555697262,55888366
1023,1.0,103.0,5555697263,55888367
1024,1.0,141.0,5555697264,55888368
1025,1.0,150.0,5555697265,55888369
1026,1.0,131.0,5555697266,55888370
1027,1.0,150.0,5555697267,55888371
1028,1.0,122.0,5555697268,55888372
1029,1.0,103.0,5555697271,55888375
1030,1.0,141.0,5555697273,55888377
1031,1.0,131.0,5555697275,55888379
1032,1.0,103.0,5555697276,55888380
1033,1.0,122.0,5555697278,55888382
1034,1.0,131.0,5555697280,55888384
1035,1.0,105.0,5555697282,55888386
1036,1.0,150.0,5555697284,55888388
1037,1.0,150.0,5555697286,55888390
1038,1.0,130.0,5555697290,55888394
1039,1.0,150.0,5555697294,55888398
1040,1.0,116.0,5555697296,55888400
1041,1.0,122.0,5555697298,55888402
1042,1.0,122.0,5555697306,55888410
1043,1.0,150.0,5555697307,55888411
1044,1.0,103.0,5555697311,55888415
1045,1.0,103.0,5555697313,55888417
1046,1.0,103.0,5555697314,55888418
1047,1.0,128.0,5555697319,55888423
1048,1.0,72.0,5555697320,55888424
1049,1.0,150.0,5555697324,55888428
1050,1.0,120.0,5555697330,55888434
1051,1.0,128.0,5555697332,55888436
1052,1.0,112.0,5555697335,55888439
1053,1.0,146.0,5555697336,55888440
1054,1.0,128.0,5555697338,55888442
1055,1.0,131.0,5555697348,55888452
1056,1.0,131.0,5555697350,55888454
1057,1.0,141.0,5555697351,55888455
1058,1.0,19.0,5555697354,55888458
1059,1.0,122.0,5555697356,55888460
1060,1.0,131.0,5555697357,55888461
1061,1.0,150.0,5555697359,55888463
1062,1.0,121.0,5555697364,55888468
1063,1.0,123.0,5555697368,55888472
1064,1.0,122.0,5555697373,55888477
1065,1.0,141.0,5555697375,55888479
1066,1.0,44.0,5555697376,55888480
1067,1.0,149.0,5555697379,55888483
1068,1.0,150.0,5555697380,55888484
1069,1.0,139.0,5555697383,55888487
1070,1.0,141.0,5555697388,55888492
1071,1.0,150.0,5555697389,55888493
1072,1.0,122.0,5555697404,55888508
1073,1.0,150.0,5555697405,55888509
1074,1.0,99.0,5555697406,55888510
1075,1.0,141.0,5555697408,55888512
1076,1.0,129.0,5555697409,55888513
1077,1.0,112.0,5555697410,55888514
1078,1.0,141.0,5555697411,55888515
1079,1.0,150.0,5555697413,55888517
1080,1.0,98.0,5555697416,55888520
1081,1.0,150.0,5555697417,55888521
1082,1.0,141.0,5555697420,55888524
1083,1.0,103.0,5555697421,55888525
1084,1.0,150.0,5555697428,55888532
1085,1.0,150.0,5555697431,55888535
1086,1.0,103.0,5555697436,55888540
1087,1.0,111.0,5555697437,55888541
1088,1.0,103.0,5555697438,55888542
1089,1.0,150.0,5555697439,55888543
1090,1.0,150.0,5555697441,55888545
1091,1.0,48.0,5555697448,55888552
1092,1.0,128.0,5555697449,55888553
1093,1.0,103.0,5555697452,55888556
1094,1.0,112.0,5555697453,55888557
1095,1.0,150.0,5555697454,55888558
1096,1.0,141.0,5555697456,55888560
1097,1.0,112.0,5555697457,55888561
1098,1.0,112.0,5555697458,55888562
1099,1.0,122.0,5555697459,55888563
1100,1.0,112.0,5555697463,55888567
1101,1.0,150.0,5555697466,55888570
1102,1.0,150.0,5555697468,55888572
1103,1.0,145.0,5555697469,55888573
1104,1.0,103.0,5555697470,55888574
1105,1.0,100.0,5555697471,55888575
1106,1.0,95.0,5555697476,55888580
1107,1.0,106.0,5555697479,55888583
1108,1.0,149.0,5555697480,55888584
1109,1.0,103.0,5555697483,55888587
1110,1.0,103.0,5555697487,55888591
1111,1.0,100.0,5555697489,55888593
1112,1.0,103.0,5555697497,55888601
1113,1.0,128.0,5555697499,55888603
1114,1.0,122.0,5555697500,55888604
1115,1.0,112.0,5555697501,55888605
1116,1.0,105.0,5555697505,55888609
1117,1.0,121.0,5555697510,55888614
1118,1.0,115.0,5555697513,55888617
1119,1.0,98.0,5555697514,55888618
1120,1.0,103.0,5555697518,55888622
1121,1.0,119.0,5555697519,55888623
1122,1.0,103.0,5555697520,55888624
1123,1.0,142.0,5555697521,55888625
1124,1.0,150.0,5555697524,55888628
1125,1.0,103.0,5555697525,55888629
1126,1.0,150.0,5555697526,55888630
1127,1.0,109.0,5555697530,55888634
1128,1.0,150.0,5555697534,55888638
1129,1.0,112.0,5555697537,55888641
1130,1.0,141.0,5555697538,55888642
1131,1.0,141.0,5555697540,55888644
1132,1.0,107.0,5555697542,55888646
1133,1.0,141.0,5555697544,55888648
1134,1.0,112.0,5555697545,55888649
1135,1.0,142.0,5555697546,55888650
1136,1.0,103.0,5555697547,55888651
1137,1.0,141.0,5555697548,55888652
1138,1.0,143.0,5555697549,55888653
1139,1.0,150.0,5555697551,55888655
1140,1.0,126.0,5555697552,55888656
1141,1.0,150.0,5555697561,55888665
1142,1.0,114.0,5555697562,55888666
1143,1.0,150.0,5555697565,55888669
1144,1.0,111.0,5555697566,55888670
1145,1.0,139.0,5555697568,55888672
1146,1.0,112.0,5555697571,55888675
1147,1.0,122.0,5555697573,55888677
1148,1.0,109.0,5555697574,55888678
1149,1.0,112.0,5555697577,55888681
1150,1.0,111.0,5555697579,55888683
1151,1.0,122.0,5555697583,55888687
1152,1.0,150.0,5555697584,55888688
1153,1.0,134.0,5555697585,55888689
1154,1.0,131.0,5555697587,55888691
1155,1.0,110.0,5555697588,55888692
1156,1.0,122.0,5555697589,55888693
1157,1.0,132.0,5555697590,55888694
1158,1.0,150.0,5555697591,55888695
1159,1.0,150.0,5555697593,55888697
1160,1.0,112.0,5555697601,55888705
1161,1.0,141.0,5555697602,55888706
1162,1.0,150.0,5555697604,55888708
1163,1.0,150.0,5555697607,55888711
1164,1.0,141.0,5555697608,55888712
1165,1.0,131.0,5555697609,55888713
1166,1.0,141.0,5555697611,55888715
1167,1.0,103.0,5555697615,55888719
1168,1.0,144.0,5555697621,55888725
1169,1.0,103.0,5555697625,55888729
1170,1.0,150.0,5555697627,55888731
1171,1.0,113.0,5555697628,55888732
1172,1.0,150.0,5555697629,55888733
1173,1.0,150.0,5555697635,55888739
1174,1.0,141.0,5555697638,55888742
1175,1.0,128.0,5555697639,55888743
1176,1.0,56.0,5555697641,55888745
1177,1.0,150.0,5555697642,55888746
1178,1.0,150.0,5555697643,55888747
1179,1.0,150.0,5555697645,55888749
1180,1.0,140.0,5555697648,55888752
1181,1.0,112.0,5555697650,55888754
1182,1.0,129.0,5555697651,55888755
1183,1.0,122.0,5555697652,55888756
1184,1.0,103.0,5555697654,55888758
1185,1.0,146.0,5555697655,55888759
1186,1.0,141.0,5555697658,55888762
1187,1.0,150.0,5555697664,55888768
1188,1.0,131.0,5555697666,55888770
1189,1.0,112.0,5555697668,55888772
1190,1.0,143.0,5555697671,55888775
1191,1.0,150.0,5555697672,55888776
1192,1.0,103.0,5555697674,55888778
1193,1.0,150.0,5555697676,55888780
1194,1.0,150.0,5555697677,55888781
1195,1.0,141.0,5555697685,55888789
1196,1.0,122.0,5555697689,55888793
1197,1.0,131.0,5555697693,55888797
1198,1.0,136.0,5555697694,55888798
1199,1.0,141.0,5555697696,55888800
1200,1.0,141.0,5555697697,55888801
1201,1.0,141.0,5555697702,55888806
1202,1.0,97.0,5555697703,55888807
1203,1.0,140.0,5555697704,55888808
1204,1.0,150.0,5555697708,55888812
1205,1.0,103.0,5555697709,55888813
1206,1.0,150.0,5555697710,55888814
1207,1.0,141.0,5555697711,55888815
1208,1.0,103.0,5555697712,55888816
1209,1.0,103.0,5555697715,55888819
1210,1.0,150.0,5555697717,55888821
1211,1.0,103.0,5555697719,55888823
1212,1.0,147.0,5555697721,55888825
1213,1.0,141.0,5555697724,55888828
1214,1.0,126.0,5555697727,55888831
1215,1.0,103.0,5555697730,55888834
1216,1.0,122.0,5555697731,55888835
1217,1.0,122.0,5555697732,55888836
1218,1.0,150.0,5555697734,55888838
1219,1.0,141.0,5555697736,55888840
1220,1.0,98.0,5555697739,55888843
1221,1.0,112.0,5555697740,55888844
1222,1.0,150.0,5555697741,55888845
1223,1.0,131.0,5555697745,55888849
1224,1.0,112.0,5555697746,55888850
1225,1.0,131.0,5555697750,55888854
1226,1.0,141.0,5555697751,55888855
1227,1.0,122.0,5555697753,55888857
1228,1.0,122.0,5555697756,55888860
1229,1.0,43.0,5555697758,55888862
1230,1.0,149.0,5555697759,55888863
1231,1.0,150.0,5555697761,55888865
1232,1.0,103.0,5555697762,55888866
1233,1.0,113.0,5555697766,55888870
1234,1.0,103.0,5555697769,55888873
1235,1.0,121.0,5555697771,55888875
1236,1.0,112.0,5555697773,55888877
1237,1.0,103.0,5555697774,55888878
1238,1.0,132.0,5555697775,55888879
1239,1.0,47.0,5555697776,55888880
1240,1.0,131.0,5555697780,55888884
1241,1.0,131.0,5555697783,55888887
1242,1.0,116.0,5555697784,55888888
1243,1.0,103.0,5555697787,55888891
1244,1.0,103.0,5555697788,55888892
1245,1.0,112.0,5555697790,55888894
1246,1.0,150.0,5555697792,55888896
1247,1.0,150.0,5555697793,55888897
1248,1.0,112.0,5555697798,55888902
1249,1.0,131.0,5555697800,55888904
1250,1.0,150.0,5555697801,55888905
1251,1.0,131.0,5555697802,55888906
1252,1.0,108.0,5555697804,55888908
1253,1.0,122.0,5555697806,55888910
1254,1.0,116.0,5555697810,55888914
1255,1.0,112.0,5555697811,55888915
1256,1.0,131.0,5555697812,55888916
1257,1.0,134.0,5555697814,55888918
1258,1.0,108.0,5555697817,55888921
1259,1.0,131.0,5555697818,55888922
1260,1.0,122.0,5555697819,55888923
1261,1.0,137.0,5555697820,55888924
1262,1.0,103.0,5555697824,55888928
1263,1.0,150.0,5555697826,55888930
1264,1.0,146.0,5555697827,55888931
1265,1.0,108.0,5555697830,55888934
1266,1.0,131.0,5555697832,55888936
1267,1.0,103.0,5555697834,55888938
1268,1.0,103.0,5555697835,55888939
1269,1.0,141.0,5555697838,55888942
1270,1.0,105.0,5555697840,55888944
1271,1.0,150.0,5555697841,55888945
1272,1.0,112.0,5555697842,55888946
1273,1.0,150.0,5555697843,55888947
1274,1.0,103.0,5555697846,55888950
1275,1.0,150.0,5555697851,55888955
1276,1.0,142.0,5555697852,55888956
1277,1.0,150.0,5555697855,55888959
1278,1.0,122.0,5555697861,55888965
1279,1.0,128.0,5555697862,55888966
1280,1.0,122.0,5555697868,55888972
1281,1.0,115.0,5555697869,55888973
1282,1.0,103.0,5555697872,55888976
1283,1.0,150.0,5555697875,55888979
1284,1.0,103.0,5555697877,55888981
1285,1.0,131.0,5555697880,55888984
1286,1.0,103.0,5555697883,55888987
1287,1.0,141.0,5555697884,55888988
1288,1.0,102.0,5555697885,55888989
1289,1.0,112.0,5555697887,55888991
1290,1.0,123.0,5555697890,55888994
1291,1.0,69.0,5555697891,55888995
1292,1.0,140.0,5555697895,55888999
1293,1.0,141.0,5555697897,55889001
1294,1.0,103.0,5555697898,55889002
1295,1.0,122.0,5555697899,55889003
1296,1.0,112.0,5555697900,55889004
1297,1.0,122.0,5555697902,55889006
1298,1.0,150.0,5555697903,55889007
1299,1.0,112.0,5555697906,55889010
1300,1.0,112.0,5555697907,55889011
1301,1.0,141.0,5555697908,55889012
1302,1.0,131.0,5555697911,55889015
1303,1.0,150.0,5555697914,55889018
1304,1.0,109.0,5555697918,55889022
1305,1.0,150.0,5555697920,55889024
1306,1.0,122.0,5555697921,55889025
1307,1.0,109.0,5555697922,55889026
1308,1.0,141.0,5555697923,55889027
1309,1.0,150.0,5555697925,55889029
1310,1.0,150.0,5555697926,55889030
1311,1.0,142.0,5555697929,55889033
1312,1.0,131.0,5555697930,55889034
1313,1.0,103.0,5555697932,55889036
1314,1.0,150.0,5555697934,55889038
1315,1.0,122.0,5555697935,55889039
1316,1.0,150.0,5555697936,55889040
1317,1.0,150.0,5555697937,55889041
1318,1.0,131.0,5555697943,55889047
