,newsletter,session_id,user_id
962,,5555695716,55886820
963,newsletter,5555695717,55886821
964,newsletter,5555695718,55886822
965,newsletter,5555695719,55886823
966,,5555695720,55886824
967,newsletter,5555695721,55886825
968,newsletter,5555695722,55886826
969,,5555695723,55886827
970,newsletter,5555695724,55886828
971,,5555695725,55886829
972,newsletter,5555695726,55886830
973,,5555695727,55886831
974,newsletter,5555695728,55886832
975,newsletter,5555695729,55886833
976,,5555695730,55886834
977,newsletter,5555695731,55886835
978,,5555695732,55886836
979,newsletter,5555695733,55886837
980,newsletter,5555695734,55886838
981,newsletter,5555695735,55886839
982,newsletter,5555695736,55886840
983,newsletter,5555695737,55886841
984,newsletter,5555695738,55886842
985,newsletter,5555695739,55886843
986,newsletter,5555695740,55886844
987,,5555695741,55886845
988,newsletter,5555695742,55886846
989,,5555695743,55886847
990,newsletter,5555695744,55886848
991,newsletter,5555695745,55886849
992,newsletter,5555695746,55886850
993,newsletter,5555695747,55886851
994,,5555695748,55886852
995,newsletter,5555695749,55886853
996,,5555695750,55886854
997,,5555695751,55886855
998,,5555695752,55886856
999,newsletter,5555695753,55886857
1000,newsletter,5555695754,55886858
1001,,5555695755,55886859
1002,newsletter,5555695756,55886860
1003,newsletter,5555695757,55886861
1004,newsletter,5555695758,55886862
1005,,5555695759,55886863
1006,,5555695760,55886864
1007,,5555695761,55886865
1008,newsletter,5555695762,55886866
1009,,5555695763,55886867
1010,,5555695764,55886868
1011,newsletter,5555695765,55886869
1012,,5555695766,55886870
1013,newsletter,5555695767,55886871
1014,newsletter,5555695768,55886872
1015,newsletter,5555695769,55886873
1016,newsletter,5555695770,55886874
1017,,5555695771,55886875
1018,newsletter,5555695772,55886876
1019,newsletter,5555695773,55886877
1020,newsletter,5555695774,55886878
1021,newsletter,5555695775,55886879
1022,newsletter,5555695776,55886880
1023,newsletter,5555695777,55886881
1024,,5555695778,55886882
1025,newsletter,5555695779,55886883
1026,newsletter,5555695780,55886884
1027,,5555695781,55886885
1028,,5555695782,55886886
1029,newsletter,5555695783,55886887
1030,newsletter,5555695784,55886888
1031,newsletter,5555695785,55886889
1032,newsletter,5555695786,55886890
1033,,5555695787,55886891
1034,,5555695788,55886892
1035,,5555695789,55886893
1036,,5555695790,55886894
1037,newsletter,5555695791,55886895
1038,newsletter,5555695792,55886896
1039,,5555695793,55886897
1040,newsletter,5555695794,55886898
1041,,5555695795,55886899
1042,,5555695796,55886900
1043,newsletter,5555695797,55886901
1044,newsletter,5555695798,55886902
1045,newsletter,5555695799,55886903
1046,newsletter,5555695800,55886904
1047,,5555695801,55886905
1048,newsletter,5555695802,55886906
1049,newsletter,5555695803,55886907
1050,,5555695804,55886908
1051,,5555695805,55886909
1052,newsletter,5555695806,55886910
1053,,5555695807,55886911
1054,newsletter,5555695808,55886912
1055,newsletter,5555695809,55886913
1056,,5555695810,55886914
1057,,5555695811,55886915
1058,newsletter,5555695812,55886916
1059,,5555695813,55886917
1060,newsletter,5555695814,55886918
1061,newsletter,5555695815,55886919
1062,newsletter,5555695816,55886920
1063,newsletter,5555695817,55886921
1064,,5555695818,55886922
1065,,5555695819,55886923
1066,,5555695820,55886924
1067,newsletter,5555695821,55886925
1068,newsletter,5555695822,55886926
1069,newsletter,5555695823,55886927
1070,newsletter,5555695824,55886928
1071,newsletter,5555695825,55886929
1072,newsletter,5555695826,55886930
1073,newsletter,5555695827,55886931
1074,newsletter,5555695828,55886932
1075,,5555695829,55886933
1076,newsletter,5555695830,55886934
1077,newsletter,5555695831,55886935
1078,newsletter,5555695832,55886936
1079,newsletter,5555695833,55886937
1080,,5555695834,55886938
1081,newsletter,5555695835,55886939
1082,newsletter,5555695836,55886940
1083,newsletter,5555695837,55886941
1084,newsletter,5555695838,55886942
1085,newsletter,5555695839,55886943
1086,newsletter,5555695840,55886944
1087,newsletter,5555695841,55886945
1088,newsletter,5555695842,55886946
1089,newsletter,5555695843,55886947
1090,newsletter,5555695844,55886948
1091,newsletter,5555695845,55886949
1092,,5555695846,55886950
1093,newsletter,5555695847,55886951
1094,,5555695848,55886952
1095,newsletter,5555695849,55886953
1096,,5555695850,55886954
1097,,5555695851,55886955
1098,,5555695852,55886956
1099,,5555695853,55886957
1100,newsletter,5555695854,55886958
1101,,5555695855,55886959
1102,newsletter,5555695856,55886960
1103,newsletter,5555695857,55886961
1104,newsletter,5555695858,55886962
1105,newsletter,5555695859,55886963
1106,newsletter,5555695860,55886964
1107,,5555695861,55886965
1108,newsletter,5555695862,55886966
1109,newsletter,5555695863,55886967
1110,newsletter,5555695864,55886968
1111,newsletter,5555695865,55886969
1112,newsletter,5555695866,55886970
1113,,5555695867,55886971
1114,newsletter,5555695868,55886972
1115,,5555695869,55886973
1116,newsletter,5555695870,55886974
1117,,5555695871,55886975
1118,,5555695872,55886976
1119,,5555695873,55886977
1120,newsletter,5555695874,55886978
1121,,5555695875,55886979
1122,newsletter,5555695876,55886980
1123,,5555695877,55886981
1124,,5555695878,55886982
1125,newsletter,5555695879,55886983
1126,newsletter,5555695880,55886984
1127,,5555695881,55886985
1128,,5555695882,55886986
1129,,5555695883,55886987
1130,,5555695884,55886988
1131,newsletter,5555695885,55886989
1132,,5555695886,55886990
1133,newsletter,5555695887,55886991
1134,newsletter,5555695888,55886992
1135,,5555695889,55886993
1136,newsletter,5555695890,55886994
1137,,5555695891,55886995
1138,newsletter,5555695892,55886996
1139,newsletter,5555695893,55886997
1140,newsletter,5555695894,55886998
1141,newsletter,5555695895,55886999
1142,,5555695896,55887000
1143,newsletter,5555695897,55887001
1144,newsletter,5555695898,55887002
1145,newsletter,5555695899,55887003
1146,newsletter,5555695900,55887004
1147,newsletter,5555695901,55887005
1148,,5555695902,55887006
1149,newsletter,5555695903,55887007
1150,newsletter,5555695904,55887008
1151,newsletter,5555695905,55887009
1152,newsletter,5555695906,55887010
1153,,5555695907,55887011
1154,newsletter,5555695908,55887012
1155,newsletter,5555695909,55887013
1156,,5555695910,55887014
1157,newsletter,5555695911,55887015
1158,,5555695912,55887016
1159,newsletter,5555695913,55887017
1160,,5555695914,55887018
1161,newsletter,5555695915,55887019
1162,newsletter,5555695916,55887020
1163,,5555695917,55887021
1164,newsletter,5555695918,55887022
1165,newsletter,5555695919,55887023
1166,newsletter,5555695920,55887024
1167,newsletter,5555695921,55887025
1168,newsletter,5555695922,55887026
1169,newsletter,5555695923,55887027
1170,newsletter,5555695924,55887028
1171,,5555695925,55887029
1172,newsletter,5555695926,55887030
1173,newsletter,5555695927,55887031
1174,,5555695928,55887032
1175,newsletter,5555695929,55887033
1176,newsletter,5555695930,55887034
1177,newsletter,5555695931,55887035
1178,newsletter,5555695932,55887036
1179,,5555695933,55887037
1180,newsletter,5555695934,55887038
1181,,5555695935,55887039
1182,newsletter,5555695936,55887040
1183,newsletter,5555695937,55887041
1184,,5555695938,55887042
1185,,5555695939,55887043
1186,newsletter,5555695940,55887044
1187,newsletter,5555695941,55887045
1188,newsletter,5555695942,55887046
1189,newsletter,5555695943,55887047
1190,newsletter,5555695944,55887048
1191,newsletter,5555695945,55887049
1192,newsletter,5555695946,55887050
1193,newsletter,5555695947,55887051
1194,newsletter,5555695948,55887052
1195,newsletter,5555695949,55887053
1196,newsletter,5555695950,55887054
1197,,5555695951,55887055
1198,newsletter,5555695952,55887056
1199,,5555695953,55887057
1200,newsletter,5555695954,55887058
1201,newsletter,5555695955,55887059
1202,newsletter,5555695956,55887060
1203,newsletter,5555695957,55887061
1204,newsletter,5555695958,55887062
1205,newsletter,5555695959,55887063
1206,newsletter,5555695960,55887064
1207,,5555695961,55887065
1208,newsletter,5555695962,55887066
1209,newsletter,5555695963,55887067
1210,newsletter,5555695964,55887068
1211,newsletter,5555695965,55887069
1212,newsletter,5555695966,55887070
1213,,5555695967,55887071
1214,newsletter,5555695968,55887072
1215,,5555695969,55887073
1216,newsletter,5555695970,55887074
1217,newsletter,5555695971,55887075
1218,,5555695972,55887076
1219,,5555695973,55887077
1220,newsletter,5555695974,55887078
1221,newsletter,5555695975,55887079
1222,,5555695976,55887080
1223,newsletter,5555695977,55887081
1224,,5555695978,55887082
1225,newsletter,5555695979,55887083
1226,,5555695980,55887084
1227,newsletter,5555695981,55887085
1228,newsletter,5555695982,55887086
1229,newsletter,5555695983,55887087
1230,newsletter,5555695984,55887088
1231,newsletter,5555695985,55887089
1232,newsletter,5555695986,55887090
1233,,5555695987,55887091
1234,newsletter,5555695988,55887092
1235,newsletter,5555695989,55887093
1236,,5555695990,55887094
1237,newsletter,5555695991,55887095
1238,,5555695992,55887096
1239,newsletter,5555695993,55887097
1240,newsletter,5555695994,55887098
1241,,5555695995,55887099
1242,newsletter,5555695996,55887100
1243,newsletter,5555695997,55887101
1244,,5555695998,55887102
1245,,5555695999,55887103
1246,,5555696000,55887104
1247,newsletter,5555696001,55887105
1248,newsletter,5555696002,55887106
1249,newsletter,5555696003,55887107
1250,newsletter,5555696004,55887108
1251,,5555696005,55887109
1252,newsletter,5555696006,55887110
1253,newsletter,5555696007,55887111
1254,newsletter,5555696008,55887112
1255,newsletter,5555696009,55887113
1256,newsletter,5555696010,55887114
1257,newsletter,5555696011,55887115
1258,newsletter,5555696012,55887116
1259,,5555696013,55887117
1260,newsletter,5555696014,55887118
1261,newsletter,5555696015,55887119
1262,,5555696016,55887120
1263,newsletter,5555696017,55887121
1264,,5555696018,55887122
1265,,5555696019,55887123
1266,newsletter,5555696020,55887124
1267,newsletter,5555696021,55887125
1268,newsletter,5555696022,55887126
1269,newsletter,5555696023,55887127
1270,newsletter,5555696024,55887128
1271,,5555696025,55887129
1272,newsletter,5555696026,55887130
1273,newsletter,5555696027,55887131
1274,,5555696028,55887132
1275,,5555696029,55887133
1276,newsletter,5555696030,55887134
1277,newsletter,5555696031,55887135
1278,,5555696032,55887136
1279,newsletter,5555696033,55887137
1280,newsletter,5555696034,55887138
1281,newsletter,5555696035,55887139
1282,newsletter,5555696036,55887140
1283,newsletter,5555696037,55887141
1284,newsletter,5555696038,55887142
1285,newsletter,5555696039,55887143
1286,newsletter,5555696040,55887144
1287,,5555696041,55887145
1288,newsletter,5555696042,55887146
1289,newsletter,5555696043,55887147
1290,newsletter,5555696044,55887148
1291,,5555696045,55887149
1292,,5555696046,55887150
1293,newsletter,5555696047,55887151
1294,newsletter,5555696048,55887152
1295,,5555696049,55887153
1296,,5555696050,55887154
1297,newsletter,5555696051,55887155
1298,newsletter,5555696052,55887156
1299,newsletter,5555696053,55887157
1300,newsletter,5555696054,55887158
1301,newsletter,5555696055,55887159
1302,newsletter,5555696056,55887160
1303,newsletter,5555696057,55887161
1304,newsletter,5555696058,55887162
1305,newsletter,5555696059,55887163
1306,newsletter,5555696060,55887164
1307,newsletter,5555696061,55887165
1308,newsletter,5555696062,55887166
1309,newsletter,5555696063,55887167
1310,newsletter,5555696064,55887168
1311,newsletter,5555696065,55887169
1312,newsletter,5555696066,55887170
1313,newsletter,5555696067,55887171
1314,,5555696068,55887172
1315,newsletter,5555696069,55887173
1316,,5555696070,55887174
1317,newsletter,5555696071,55887175
1318,newsletter,5555696072,55887176
1319,newsletter,5555696073,55887177
1320,newsletter,5555696074,55887178
1321,newsletter,5555696075,55887179
1322,newsletter,5555696076,55887180
1323,newsletter,5555696077,55887181
1324,newsletter,5555696078,55887182
1325,newsletter,5555696079,55887183
1326,newsletter,5555696080,55887184
1327,,5555696081,55887185
1328,newsletter,5555696082,55887186
1329,,5555696083,55887187
1330,newsletter,5555696084,55887188
1331,newsletter,5555696085,55887189
1332,,5555696086,55887190
1333,,5555696087,55887191
1334,,5555696088,55887192
1335,,5555696089,55887193
1336,,5555696090,55887194
1337,newsletter,5555696091,55887195
1338,newsletter,5555696092,55887196
1339,newsletter,5555696093,55887197
1340,newsletter,5555696094,55887198
1341,,5555696095,55887199
1342,,5555696096,55887200
1343,newsletter,5555696097,55887201
1344,newsletter,5555696098,55887202
1345,,5555696099,55887203
1346,newsletter,5555696100,55887204
1347,newsletter,5555696101,55887205
1348,newsletter,5555696102,55887206
1349,newsletter,5555696103,55887207
1350,newsletter,5555696104,55887208
1351,newsletter,5555696105,55887209
1352,newsletter,5555696106,55887210
1353,,5555696107,55887211
1354,,5555696108,55887212
1355,newsletter,5555696109,55887213
1356,,5555696110,55887214
1357,newsletter,5555696111,55887215
1358,newsletter,5555696112,55887216
1359,,5555696113,55887217
1360,newsletter,5555696114,55887218
1361,newsletter,5555696115,55887219
1362,,5555696116,55887220
1363,newsletter,5555696117,55887221
1364,newsletter,5555696118,55887222
1365,,5555696119,55887223
1366,newsletter,5555696120,55887224
1367,newsletter,5555696121,55887225
1368,newsletter,5555696122,55887226
1369,newsletter,5555696123,55887227
1370,,5555696124,55887228
1371,newsletter,5555696125,55887229
1372,,5555696126,55887230
1373,,5555696127,55887231
1374,newsletter,5555696128,55887232
1375,,5555696129,55887233
1376,newsletter,5555696130,55887234
1377,newsletter,5555696131,55887235
1378,newsletter,5555696132,55887236
1379,newsletter,5555696133,55887237
1380,newsletter,5555696134,55887238
1381,,5555696135,55887239
1382,newsletter,5555696136,55887240
1383,,5555696137,55887241
1384,newsletter,5555696138,55887242
1385,,5555696139,55887243
1386,newsletter,5555696140,55887244
1387,newsletter,5555696141,55887245
1388,newsletter,5555696142,55887246
1389,newsletter,5555696143,55887247
1390,newsletter,5555696144,55887248
1391,,5555696145,55887249
1392,newsletter,5555696146,55887250
1393,newsletter,5555696147,55887251
1394,newsletter,5555696148,55887252
1395,newsletter,5555696149,55887253
1396,newsletter,5555696150,55887254
1397,newsletter,5555696151,55887255
1398,,5555696152,55887256
1399,newsletter,5555696153,55887257
1400,newsletter,5555696154,55887258
1401,,5555696155,55887259
1402,,5555696156,55887260
1403,newsletter,5555696157,55887261
1404,newsletter,5555696158,55887262
1405,newsletter,5555696159,55887263
1406,newsletter,5555696160,55887264
1407,,5555696161,55887265
1408,newsletter,5555696162,55887266
1409,newsletter,5555696163,55887267
1410,newsletter,5555696164,55887268
1411,,5555696165,55887269
1412,,5555696166,55887270
1413,,5555696167,55887271
1414,newsletter,5555696168,55887272
1415,newsletter,5555696169,55887273
1416,newsletter,5555696170,55887274
1417,newsletter,5555696171,55887275
1418,newsletter,5555696172,55887276
